Event,Time,Team Name,Name,Game Period,Outcome,Player,Location X,Location Y,PSR,Colormark,Positive,Score
172,00:47:16,Killinkere,Shot from play,2,Wide,Philip Corrigan,0.8873476,0.636447,0,#ed1c24,1,0
173,00:47:20,Killinkere,Attacks,2,Shot taken,Philip Corrigan,,,0,,1,0
174,00:47:50,Killinkere,Substitution,2,Ciaran Flynn,Keiran Smith,,,0,,YES,0
175,00:47:53,Lavey,Kickout,2,Break won,,0.5452744,0.4254497,1,,1,0
176,00:48:00,Lavey,Shot from play,2,Point,Player 13,0.1254573,0.6000158,1,#ffffff,1,1
177,00:48:03,Lavey,Attacks,2,Shot taken,Player 13,,,0,,1,0
178,00:48:19,Killinkere,Kickout,2,Won clean,Ryan Smith,0.6349086,0.1340001,1,,1,0
179,00:49:10,Killinkere,Shot from play,2,Wide,Ryan Smith,0.7506098,0.2653042,0,#ed1c24,1,0
180,00:49:14,Killinkere,Attacks,2,Shot taken,Ryan Smith,,,0,,1,0
181,00:49:24,Lavey,Kickout,2,Break lost,Phelim Cusack,0.5804878,0.4641578,1,,0,0
182,00:49:51,Killinkere,Possession lost,2,Handling,Philip Corrigan,,,-1,,1,0
183,00:49:58,Killinkere,Free conceded,2,Attacking third,Philip Corrigan,,,0,,1,0
184,00:50:18,Killinkere,Free conceded,2,Attacking third,Shane Ryan,,,0,,1,0
185,00:50:46,Lavey,Scoreable free,2,Wide,Player 8,0.2800305,0.4763016,0,#ed1c24,1,0
186,00:51:02,Killinkere,Substitution,2,Philip Furlong,Tom Cooney,,,0,,YES,0
187,00:51:15,Killinkere,Kickout,2,Short won,Benny McConnell,0.2493902,0.8383366,1,,1,0
188,00:51:24,Killinkere,Possession lost,2,Hand pass,Benny McConnell,,,-1,,1,0
189,00:51:33,Lavey,Shot from play,2,Point,Player 11,0.236128,0.5400561,1,#ffffff,1,1
190,00:51:37,Lavey,Attacks,2,Shot taken,Player 11,,,0,,1,0
191,00:51:50,Killinkere,Kickout,2,Break won,Ben Philingham,0.536128,0.1112306,1,,1,0
192,00:52:02,Killinkere,Free conceded,2,Middle third,Ciaran Flynn,,,0,,1,0
193,00:52:15,Lavey,Shot from play,2,45,Player 19,0.04771341,0.2842788,0,#ed1c24,1,0
194,00:52:52,Lavey,Scoreable free,2,Wide,,0.2928354,0.3093252,0,#ed1c24,1,0
195,00:52:56,Lavey,Attacks,2,Mark taken,,,,1,,1,0
196,00:53:10,Killinkere,Kickout,2,Won clean,Benny McConnell,0.4044207,0.5871131,1,,1,0
197,00:53:27,Killinkere,Possession lost,2,Kick pass,Darren Smith,,,-1,,1,0
198,00:53:32,Killinkere,Attacks,2,Kick lost,Darren Smith,,,0,,1,0
199,00:53:44,Lavey,Substitution,2,Player 23,Player 13,,,0,,YES,0
200,00:53:52,Lavey,Kickout,2,Break won,Player 8,0.5539634,0.500589,1,,1,0
